track_id,artists,track_name,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,track_genre
6C8JJFoGC4dkVtAHVK3iif,Anirudh Ravichander;Sunidhi Chauhan;Sanjana Kalmanje,"Two Two Two (From ""Kaathuvaakula Rendu Kaadhal"")",0.821,0.69,0.187,0.0202,0.00398,0.199,0.648,hip-hop
40KuvsFD0zpUFuCcmt5Xm0,XXXTENTACION,Ex Bitch,0.835,0.462,0.155,0.513,0.0,0.0875,0.702,hip-hop
2N0oWy78RT70bW10QfIVHT,AP Dhillon,Top Boy,0.804,0.609,0.268,0.375,1.74e-06,0.109,0.652,hip-hop
32U1XMh3DKlm45uvpofhvY,Mustafa Zahid,Zaroorat,0.354,0.712,0.0589,0.358,4.19e-05,0.274,0.238,hip-hop
2q0V50aNlI1RQXJyE5HDgD,Sachin-Jigar;Darshan Raval;Neha Kakkar,"Odhani (From ""Made in China"")",0.711,0.731,0.0569,0.233,0.0,0.178,0.474,hip-hop
5ZQnQnbUVtBO0pl3ShqVHG,Guru Randhawa;Tulsi Kumar,"Lagdi Lahore Di (From ""Street Dancer 3D"")",0.786,0.797,0.0414,0.233,0.0,0.0861,0.454,hip-hop
3PYW3j5X7x7xctZi10Mjga,Don Omar,Pobre Diabla,0.741,0.787,0.0525,0.217,0.0179,0.0835,0.771,hip-hop
7sp9SYjIBBniAJ7xa1nkZh,King,Champagne Talk,0.677,0.68,0.103,0.0616,4.49e-05,0.0812,0.473,hip-hop
1WxSQMfTGe9gF1SGN4Lani,Lizzo,2 Be Loved (Am I Ready),0.721,0.769,0.105,0.0922,0.0,0.0817,0.915,hip-hop
1zAkNzJZVPrWDCnowb1vpZ,Anirudh Ravichander;Vishal Dadlani,Oh Penne,0.483,0.65,0.0349,0.573,2.97e-05,0.228,0.637,hip-hop
16ejic4tkC645g8FwuqIHA,Jack Harlow;Drake,Churchill Downs,0.71,0.522,0.36,0.615,0.0,0.11,0.37,hip-hop
2xpkJFCKCevn863vXJli7S,Daddy Yankee;Bad Bunny,X ÚLTIMA VEZ,0.812,0.855,0.0554,0.0789,0.000167,0.108,0.573,hip-hop
0gzu5mm36VJH2Zqu8sQPTf,Badshah;Payal Dev,Genda Phool (feat. Payal Dev),0.955,0.538,0.0734,0.132,0.00146,0.0704,0.837,hip-hop
0RGp4KA9wvndxqPIWoKwnD,Ajey Nagar (CarryMinati);Wily Frenzy,Yalgaar,0.726,0.818,0.176,0.538,1.01e-06,0.111,0.812,hip-hop
4sCcDvX30uu39ozvxcRsqB,Hiphop Tamizha;Christopher Stanley;Sudarshan Ashok;Srinisha Jayaseelan,"Vilambara Idaiveli - From ""Imaikkaa Nodigal""",0.631,0.818,0.0338,0.11,0.0,0.091,0.551,hip-hop
21Rm35JATSSdA41rl7Qf8V,Don Omar;Zion & Lennox,Te Quiero Pa´Mi,0.765,0.816,0.0595,0.124,8.19e-05,0.197,0.624,hip-hop
20uFSAxK0ilztG3jr08XWf,Wisin & Yandel;Chris Brown;T-Pain,Algo Me Gusta De Ti,0.626,0.769,0.0325,0.00291,0.0,0.0598,0.237,hip-hop
39ujbBjTwwqUFySaCYDMMT,Badshah;Diljit Dosanjh;Aastha Gill,Proper Patola,0.77,0.824,0.0851,0.485,0.0,0.318,0.49,hip-hop
2W4HNWdpmrg64swTIK6TLI,Lizzo,About Damn Time,0.836,0.743,0.0656,0.0995,0.0,0.335,0.722,hip-hop
58pYOqfeO87Uk8zPHuOGBu,Sukhwinder Singh,Gajanana,0.42,0.872,0.0397,0.243,0.0,0.346,0.397,hip-hop
29m79w9xPMH4YCD6r8JSmV,AP Dhillon;Gurinder Gill;Intense,Excuses,0.837,0.717,0.0822,0.0842,0.0,0.149,0.494,hip-hop
3jW0wb61ySku4gmORXuGDn,Akhil,Deewana,0.544,0.531,0.0397,0.761,0.0,0.115,0.471,hip-hop
4FcknXDJ8yW2QYUl0cm6uJ,Imran Khan,Bewafa,0.704,0.563,0.0297,0.594,0.0,0.133,0.0739,hip-hop
0kzmBBR1Jjx5zBZKx9lsJr,Sidhu Moose Wala,Legend,0.754,0.845,0.161,0.126,0.0,0.603,0.793,hip-hop
15JINEqzVMv3SvJTAXAKED,Eminem;Rihanna,Love The Way You Lie,0.749,0.925,0.227,0.241,0.0,0.52,0.641,hip-hop
2uThc9fZx2BEL3t6uuRMO1,aleemrk;Umair,Cold Hours,0.737,0.613,0.358,0.316,1.26e-06,0.343,0.493,hip-hop
2e1tIq1uwyKO2oeLQOqaXs,DIVINE,One Side,0.64,0.813,0.262,0.0418,0.0,0.801,0.553,hip-hop
0JP9xo3adEtGSdUEISiszL,XXXTENTACION,Moonlight,0.921,0.537,0.0804,0.556,0.00404,0.102,0.711,hip-hop
1a9fgoiGXoWmaFm60n1YeK,Akull,Laal Bindi,0.746,0.599,0.0463,0.407,0.0,0.162,0.283,hip-hop
5OotwkHgMpNYfsCwAOs4jP,Anirudh Ravichander;Jonita Gandhi,Private Party,0.861,0.886,0.122,0.182,1.29e-06,0.0559,0.898,hip-hop
4w2W5Gh1GjbbSWGF0TD2iC,Kailash Kher;Mounima,Kaun Hain Voh,0.468,0.742,0.0844,0.333,1.39e-05,0.0825,0.372,hip-hop
3mVpbUvLXvzPH2zL0p7Q2U,Sidhu Moose Wala,Burberry,0.681,0.738,0.287,0.225,0.0,0.532,0.624,hip-hop
12D1SCxBRDjbROUa5GQkf1,Stephen Zechariah;Pragathi Guruprasad,Usuraiya Tholaichaen,0.567,0.585,0.0329,0.517,4.84e-06,0.115,0.374,hip-hop
71VXewVKFs0HcwEom489zH,KR$NA,Machayenge 4,0.833,0.8,0.298,0.262,0.0,0.435,0.685,hip-hop
2z718tUE8RwkPlJ3Oc2RcW,Kodak Black,Love & War,0.762,0.649,0.0527,0.58,1.7e-05,0.0971,0.501,hip-hop
47Rqh5ZSamtIOFi7G6VgFJ,Badshah;Aastha Gill,Paani Paani,0.886,0.579,0.209,0.236,4.23e-06,0.0586,0.427,hip-hop
1v8NfOckFEnck9gp7iyetm,Akhil,Bachalo,0.756,0.538,0.0485,0.654,0.0,0.172,0.516,hip-hop
6BYh2zfUosAqaZRMTRlmnh,Don Omar,Guaya Guaya,0.787,0.872,0.143,0.0067,0.000193,0.136,0.696,hip-hop
2qSnqsLv7b9GbWFhyZJwMM,Burna Boy;Blxst;Kehlani,Solid,0.554,0.509,0.339,0.149,1.86e-05,0.094,0.718,hip-hop
4Ft4Tj0l8kzfKBv8vGuR4t,King,Tum Saath Rehnaa,0.443,0.668,0.294,0.693,0.000443,0.0579,0.512,hip-hop
0w6KXQRbURk23AtKn3q5Wr,Daddy Yankee,RUMBATÓN,0.685,0.909,0.0396,0.0471,0.0,0.35,0.922,hip-hop
5NEGfbKMcNuEWOzpWufScA,Anirudh Ravichander;Shakthisree Gopalan,Yaanji,0.692,0.624,0.0337,0.368,0.0,0.108,0.487,hip-hop
40IGDj8y6mbq3ZGYV8Zo60,Jack Harlow,Dua Lipa,0.833,0.652,0.0762,0.00161,0.0985,0.106,0.405,hip-hop
2tTmW7RDtMQtBk7m2rYeSw,Bizarrap;Quevedo,"Quevedo: Bzrp Music Sessions, Vol. 52",0.621,0.782,0.044,0.0125,0.033,0.23,0.55,hip-hop
7fm1Nbus8X19wI4oz6FFcb,Sidhu Moose Wala,Scapegoat,0.752,0.518,0.207,0.0422,0.0,0.196,0.548,hip-hop
7H3mfOvtPNA8YDF3EdKy0L,Neeraj Shridhar;Kavita Seth,Tum Hi Ho Bandhu,0.715,0.89,0.051,0.00111,0.000837,0.0297,0.891,hip-hop
2aLYrP0XD71F6Sm5Tw2jti,Lizzo,2 Be Loved (Am I Ready),0.721,0.769,0.105,0.0922,0.0,0.0817,0.915,hip-hop
65usiCnRUHhBgd1CIlwGf5,Anirudh Ravichander;Hiphop Tamizha,Pakkam Vanthu,0.762,0.964,0.138,0.353,0.00278,0.489,0.846,hip-hop
5w3gA8oGndl475y4xICRYF,Jack Harlow,Dua Lipa,0.833,0.652,0.0762,0.00161,0.0985,0.106,0.405,hip-hop
38nwBRjoNg7FeNsn7ebFOk,Anirudh Ravichander;Ajesh,Yedhalo Oka Mounam - The Innocence of Love,0.645,0.798,0.0359,0.204,0.000198,0.318,0.386,hip-hop
3LBowMzopgiQjD8UT5x2AV,Don Omar,Salió El Sol,0.886,0.708,0.0911,0.107,0.0114,0.044,0.965,hip-hop
1ozrNv9W4KlprAmvgH0Yrq,Guru Randhawa,"High Rated Gabru (From ""Nawabzaade"")",0.685,0.841,0.0942,0.118,0.0,0.26,0.59,hip-hop
6XjFkmGaUioM800RmFSV8r,Kodak Black,Super Gremlin,0.825,0.414,0.144,0.00265,0.0,0.357,0.106,hip-hop
4u7IQqFz6ZSZoLwTcWDfLQ,The PropheC,Secrets,0.817,0.475,0.0465,0.356,8.85e-06,0.26,0.736,hip-hop
7B4uYqxTpTOS1sgxFB9Ann,Sidhu Moose Wala,The Last Ride,0.792,0.647,0.334,0.0299,0.0,0.119,0.638,hip-hop
1DTT5r0ImuzOXi1iNZ5o9C,Mac Miller;Ariana Grande,My Favorite Part,0.861,0.329,0.0527,0.629,1.88e-06,0.14,0.717,hip-hop
5E73WRgx5QymAZBW3kbTR0,Mac Miller;Earl Sweatshirt,Polo Jeans,0.732,0.635,0.41,0.493,7.02e-06,0.388,0.581,hip-hop
0eFNR4nWuhgvBw6vSDyVHj,Varinder Brar,Jatt Life,0.613,0.583,0.113,0.143,0.0,0.114,0.565,hip-hop
5RgN2LdqCGnxztU1cTNJjf,Kodak Black,Super Gremlin,0.825,0.414,0.144,0.00265,0.0,0.357,0.106,hip-hop
40BjkQhSOqS7j8Z0JHiF07,Sukhwinder Singh;Bhoomi Trivedi;Karsan Sagathia,Udi Udi Jaye,0.507,0.752,0.19,0.52,0.0,0.258,0.953,hip-hop
3RU4IbiteV8v6Haa7sDrOV,Burna Boy,Last Last,0.795,0.565,0.0948,0.131,0.0,0.0802,0.55,hip-hop
4JlUDMr4cmVNXzk9xc1lXS,Ty Dolla $ign;Gucci Mane;Quavo,Pineapple,0.964,0.555,0.0499,0.0301,0.000563,0.128,0.338,hip-hop
62lmjlPu5Vwd3h18FMSz1G,Wiz Khalifa;Charlie Puth,See You Again,0.69,0.48,0.0816,0.369,0.0,0.0649,0.286,hip-hop
7KqmDr9lTjwXnX5krMIKiC,Anirudh Ravichander,JD Intro - Background Score,0.656,0.925,0.093,0.00898,0.0101,0.108,0.0793,hip-hop
6C75pCSzgl5EJtvIuTqmyO,Kodak Black,Haitian Scarface,0.569,0.459,0.355,0.0648,0.0,0.168,0.0649,hip-hop
79MHQXymz8cGX8OOAjXn7J,Raftaar,Baby Marvake Maanegi,0.658,0.815,0.0559,0.00132,0.0106,0.178,0.559,hip-hop
5MbszOoRyTOwOIJEOIZn6v,Benny Dayal;Madurai Soulijos,Sirikkalam Parakkalam,0.703,0.834,0.0508,0.0396,1.32e-06,0.178,0.537,hip-hop
1v1nsB6TCXuhdC4QNP4aB4,Daddy Yankee;Bad Bunny,Vuelve,0.734,0.531,0.0321,0.196,0.0,0.119,0.199,hip-hop
4ipbXq1KBTFNCh6R9bAleD,Justin Quiles;Robin Schulz,AEIOU,0.689,0.856,0.0813,0.0493,0.0,0.232,0.706,hip-hop
4YIhJmihoXwjtbY4vsV9Nh,Vishal Dadlani;Sachin-Jigar,"Kudi Nu Nachne De (From ""Angrezi Medium"")",0.834,0.688,0.0653,0.175,0.0,0.174,0.876,hip-hop
79HOkvmqDClCE9YAUApCP4,Jack Harlow,Dua Lipa,0.833,0.652,0.0762,0.00161,0.0985,0.106,0.405,hip-hop
4k6KS2c3N2ifY0HUCtD4tL,Justin Quiles;Robin Schulz,AEIOU,0.689,0.856,0.0813,0.0493,0.0,0.232,0.706,hip-hop
0gmEt2nKOssVRStyUmjSpE,Paradox,Jaadugar,0.674,0.566,0.0802,0.77,0.0,0.181,0.186,hip-hop
0OvC1QkWdBI3ORrp2lEhNO,Wazir Patar;Azaad,Pind Da Riwaaz,0.904,0.767,0.232,0.0457,9.17e-06,0.072,0.656,hip-hop
7rnqq7955ubY95MRPiRpue,Alfaaz,Hai Mera Dil,0.739,0.839,0.0356,0.475,0.0,0.341,0.904,hip-hop
6Pg9qh5K2Gi7zeoSUUy1F5,Lizzo,About Damn Time,0.836,0.743,0.0656,0.0995,0.0,0.335,0.722,hip-hop
0zhxUjkXag9iEFccaiua4a,Daddy Yankee,RUMBATÓN,0.685,0.909,0.0396,0.0471,0.0,0.35,0.922,hip-hop
6GTN9TiAMkDKTy6RatsP8l,Jack Harlow,ICE,0.937,0.632,0.157,0.0265,0.0,0.111,0.542,hip-hop
2T1SNgLERipx3n6iVTeHZA,Daddy Yankee;Nicky Jam;Plan B;Rome & Urba,Shaky Shaky - Remix,0.813,0.786,0.154,0.107,0.0,0.238,0.828,hip-hop
4ggG5qVYvi1tzluIU0MXoo,King,Pablo,0.731,0.73,0.123,0.411,0.0,0.052,0.503,hip-hop
3UmaczJpikHgJFyBTAJVoz,Eminem;Dido,Stan,0.78,0.768,0.238,0.0371,2.34e-06,0.518,0.507,hip-hop
3FHl1QYu76zguwjqhqcglX,Sukhwinder Singh;Shreya Ghoshal;Vikram Montrose,"Kar Har Maidaan Fateh (From ""Sanju"")",0.557,0.821,0.0573,0.0189,0.0,0.0863,0.184,hip-hop
4e3Zs0VTWbGw4PmOwOZwZR,Jack Harlow,Dua Lipa,0.833,0.652,0.0762,0.00161,0.0985,0.106,0.405,hip-hop
62jZHuAKzWsNLsAivOIbF3,Gunna,Banking on Me,0.793,0.308,0.0466,0.613,1.68e-05,0.0953,0.46,hip-hop
6SPLYHHBN0dKGaoD2Jcccs,AP Dhillon,Hills,0.779,0.331,0.0794,0.411,0.00577,0.11,0.182,hip-hop
1LFTKTSfPQRM3a8mOvNtnE,Anirudh Ravichander;Yo Yo Honey Singh;Hiphop Tamizha,Ethir Neechal,0.752,0.97,0.0943,0.0556,1.21e-06,0.0999,0.537,hip-hop
6r8DKNt9BlrOICBpqUVlsP,Jack Harlow,First Class,0.905,0.563,0.102,0.0254,9.71e-06,0.113,0.324,hip-hop
6AooRgSRDzbCYL4NZ4RCjU,DIVINE,Chal Bombay,0.862,0.619,0.318,0.0434,0.0,0.117,0.512,hip-hop
0G598RMjEm3GoWVNBvbAId,Kodak Black;John Wicks;Jackboy,Me and Klik,0.709,0.733,0.0782,0.164,0.0,0.113,0.212,hip-hop
20EQiQQYSyuifv6YMj64qP,King,OOPS,0.918,0.673,0.184,0.314,0.0,0.0555,0.828,hip-hop
2V52mICuJnWB3C4lrJZd7v,Sidhu Moose Wala;Sunny Malton,Youngest In Charge,0.595,0.689,0.283,0.00463,0.0,0.154,0.519,hip-hop
6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,0.841,0.728,0.0484,0.0847,0.0,0.149,0.43,hip-hop
7m4CgL81VVIHaaiSxyH922,Yo Yo Honey Singh,Desi Kalakaar,0.751,0.67,0.267,0.0796,0.00018,0.0908,0.766,hip-hop
3F5CgOj3wFlRv51JsHbxhe,Drake;21 Savage,Jimmy Cooks (feat. 21 Savage),0.529,0.673,0.175,0.000307,2.41e-06,0.093,0.366,hip-hop
434VcYrm3FPRRiW4jw5nLb,Wisin & Yandel;Chris Brown;T-Pain,Algo Me Gusta De Ti,0.626,0.769,0.0325,0.00291,0.0,0.0598,0.237,hip-hop
2SazZ5d4m9G5IWu5xdMjZf,Sidhu Moose Wala;Shooter Kahlon,Satisfy,0.683,0.8,0.168,0.431,0.0,0.357,0.748,hip-hop
5ZTsPwtt7aCuzbWd5rDGys,MC STAN,Shana Bann,0.674,0.514,0.227,0.0126,0.0,0.158,0.192,hip-hop
3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,0.74,0.613,0.145,0.258,0.00372,0.123,0.473,hip-hop
0eJ4rwYdkIl4Dz6hY2sNhJ,De La Ghetto,Sensacion Del Bloque,0.709,0.726,0.0411,0.0977,0.0,0.301,0.405,hip-hop
7mNZUnDWUDidWBFaUpVtOC,Vilen,Chidiya,0.486,0.494,0.0324,0.715,0.0,0.109,0.414,hip-hop
10k9teyEyRep55WEzxz5oc,Burna Boy,Last Last,0.795,0.565,0.0948,0.131,0.0,0.0802,0.55,hip-hop
3ufMt1JWzgGeJ1rvGjeGbX,Daddy Yankee,RUMBATÓN,0.685,0.909,0.0396,0.0471,0.0,0.35,0.922,hip-hop
0TYsZbl0ryJSUvyQeeLBRG,Sidhu Moose Wala,Aj Kal Ve,0.761,0.532,0.0735,0.739,2.33e-06,0.306,0.932,hip-hop
55rG9wHuUie0jH00vpjvfX,Machine Gun Kelly;blackbear,my ex's best friend,0.732,0.671,0.0415,0.00323,0.0,0.108,0.328,hip-hop
3uHisD8WxXOYLaxeOl098L,Bilal Saeed,Teri Khair Mangdi,0.718,0.58,0.028,0.602,0.0,0.196,0.31,hip-hop
2jRLhJSvJQn0NqHshENHt1,Wisin & Yandel;Chris Brown;T-Pain,Algo Me Gusta De Ti,0.626,0.769,0.0325,0.00291,0.0,0.0598,0.237,hip-hop
4BWOTlwOwhdOGRZni7nxin,King,She Don't Give A,0.557,0.471,0.355,0.517,2.6e-06,0.112,0.26,hip-hop
4Q3D7EnZNDNnIZsfjSbGkh,Imran Khan,Pata Chalgea,0.771,0.69,0.174,0.0267,5.09e-06,0.0647,0.423,hip-hop
4fyR24BKznXBLNkK8LwWla,Yo Yo Honey Singh,Dheere Dheere,0.73,0.58,0.124,0.0399,2.48e-05,0.0703,0.55,hip-hop
3cGGbBUCRL2nurtbbrGkL4,Gunna;Future;Young Thug,Pushin P,0.773,0.422,0.187,0.00783,0.00693,0.129,0.488,hip-hop
6LvHrLiW1z8PS7MIAiufKg,Badshah;Nikhita Gandhi,Bad Boy X Bad Girl (feat. Nikhita Gandhi),0.896,0.764,0.0767,0.174,2.36e-05,0.0677,0.601,hip-hop
4Am7HvT1CHDBH5bIdat8Ll,Don Omar,Hasta Abajo,0.759,0.885,0.0636,0.351,3.68e-05,0.468,0.673,hip-hop
3JbIyrSNumxS5LHpAvLYF5,Yo Yo Honey Singh,Brown Rang,0.804,0.902,0.0846,0.265,0.000413,0.0651,0.72,hip-hop
1QhGycrwJKEOBKeVFOEPak,Ty Dolla $ign;Post Malone,Spicy,0.782,0.51,0.0419,0.143,0.0,0.115,0.118,hip-hop
5uuVGnkZEFHBz8unViC3iA,Sidhu Moose Wala;Blockboi Twitch,G-Shit (feat. Blockboi Twitch),0.658,0.761,0.257,0.0531,0.0,0.216,0.843,hip-hop
3fPgIknlkDWXs1l2noKZbp,Badshah;Amaal Mallik;Fazilpuria;Sukriti Kakar;Neha Kakkar,Kar Gayi Chull,0.827,0.737,0.0764,0.0316,0.000322,0.211,0.873,hip-hop
3Ofmpyhv5UAQ70mENzB277,Masked Wolf,Astronaut In The Ocean,0.778,0.695,0.0913,0.175,0.0,0.15,0.472,hip-hop
7MdX25DW2YXXwCWl8fSHnq,Bhalwaan;Signature By SB,Priceless,0.665,0.572,0.262,0.37,0.0,0.282,0.634,hip-hop
10kHKrWmrGJG1J9xO8HMDi,Don Omar;Zion & Lennox,Te Quiero Pa´Mi,0.765,0.816,0.0595,0.124,8.19e-05,0.197,0.624,hip-hop
7i06j7x2UzGnURlzGV37WL,Daddy Yankee;Bad Bunny,X ÚLTIMA VEZ,0.812,0.855,0.0554,0.0789,0.000167,0.108,0.573,hip-hop
59nOXPmaKlBfGMDeOVGrIK,Future;Drake;Tems,WAIT FOR U (feat. Drake & Tems),0.463,0.642,0.34,0.314,0.0,0.0686,0.339,hip-hop
7nMFbXSPRgJDE01Tbfx7Qe,Sidhu Moose Wala,Dark Love,0.736,0.672,0.113,0.435,0.0,0.132,0.616,hip-hop
2iNqdCchlUZEgjJbQyZf8T,Kailash Kher;Paresh Kamath;Naresh Kamath,Teri Deewani,0.447,0.6,0.0332,0.324,0.0,0.0962,0.434,hip-hop
77PruZJPEZJ3zCFXc9ngha,Don Omar,Bomba,0.661,0.576,0.485,0.026,0.0,0.0623,0.924,hip-hop
0cpyy8xLYRt1OdlnqPmMnm,AP Dhillon;Gurinder Gill;Manni Sandhu,Majhail,0.811,0.844,0.0898,0.31,0.0,0.731,0.889,hip-hop
5ZKG94fnjiuMH5yrC5S9lS,Drake;Wizkid;Kyla,One Dance,0.788,0.605,0.0578,0.00899,0.00275,0.318,0.427,hip-hop
1SFwLNaHkV8WhW3ud1GBIJ,Amrit Maan;The PropheC,Hanji Hanji,0.871,0.553,0.0484,0.346,1.43e-05,0.11,0.53,hip-hop
0Id2IzhR3w50aP2PHfMUE3,Guri,Nira Ishq,0.703,0.609,0.0444,0.111,0.0,0.0515,0.696,hip-hop
1W1dS4VnIrYnllQJ3CAcZy,Sidhu Moose Wala,So High,0.538,0.763,0.205,0.0152,0.0,0.109,0.484,hip-hop
0t0mHozF8Xsif9w8bemh9D,Anirudh Ravichander;Ananthakrrishnan,"So Baby (From ""Doctor"")",0.607,0.843,0.218,0.103,4.42e-05,0.107,0.582,hip-hop
7gFzBppKTiKAs38SWOjbO6,Vilen,Kyun Dhunde,0.711,0.346,0.0291,0.766,0.0,0.212,0.771,hip-hop
2UKK9UEbKlykbmLVP1zWIQ,Sukhwinder Singh,Haule Haule,0.712,0.776,0.213,0.541,2.17e-06,0.0896,0.96,hip-hop
0Nb0A0yuiYHiVyMyZm0Wh8,Kodak Black,Super Gremlin,0.825,0.414,0.144,0.00265,0.0,0.357,0.106,hip-hop
0tNLlw94DIrCECnp0dSUUz,Daddy Yankee,Lovumba,0.73,0.939,0.0532,0.0347,0.0,0.335,0.939,hip-hop
6YtlaPxgVWZHO7OB1atIEf,MC STAN,Kahan Par Hai,0.706,0.695,0.0541,0.461,0.0,0.306,0.489,hip-hop
5F4WWQDagclYJPuIP9ovJP,Lizzo,About Damn Time,0.836,0.743,0.0656,0.0995,0.0,0.335,0.722,hip-hop
7blZJHDpI8TWDm2a2Q7QS7,Kodak Black,Super Gremlin,0.825,0.414,0.144,0.00265,0.0,0.357,0.106,hip-hop
1gwu4J4HIbbQrPUHHRc415,Wazir Patar;Roop Bhullar,Chup Chup,0.815,0.676,0.385,0.0664,0.0,0.0578,0.836,hip-hop
3ubdbuynat3QLfKtdtJ5BH,Bhalwaan;Signature By SB,Sift,0.767,0.745,0.0589,0.45,0.0,0.281,0.448,hip-hop
6Rnmu3xQeJMVc6OvACEBES,Wiz Khalifa,Iced Out Necklace,0.898,0.744,0.0931,0.000253,0.0,0.268,0.299,hip-hop
1tzMa1ma7O05lIgr4XKia8,HRJXT;Intense,angels,0.721,0.746,0.0637,0.0241,0.0,0.143,0.23,hip-hop
4kw1Tl4ryNxjTtAdFJkD19,SAMBATA,Pinnak,0.781,0.684,0.37,0.011,0.0,0.0971,0.543,hip-hop
5bWsrvSklKrDrYbBgqknno,Daddy Yankee,Sígueme Y Te Sigo,0.736,0.878,0.0428,0.0682,6.4e-05,0.756,0.662,hip-hop
4BExko3OEVRa3RI50gpFgA,Rusha & Blizza,Huzur (Reprise),0.641,0.475,0.0413,0.385,0.0646,0.0771,0.0399,hip-hop
3F9SGJzTCkqIS3d99iz0p7,Kodak Black,Tunnel Vision,0.497,0.489,0.294,0.0576,9.91e-05,0.122,0.231,hip-hop
0nsZBSzz5WG7onOtEL5mqj,Lil Baby,Emotionally Scarred,0.585,0.641,0.133,0.0286,0.0,0.316,0.266,hip-hop
2xE3KRNQc2AGpV95NsvGfg,Kodak Black,Super Gremlin,0.825,0.414,0.144,0.00265,0.0,0.357,0.106,hip-hop
2hDMBVN3P47GEhH5VtmA6m,Tegi Pannu;Manni Sandhu,Untouchable,0.658,0.603,0.0676,0.472,0.0,0.124,0.519,hip-hop
5qoxoGIbLCLSMJXpxr5COw,King,Broken Dreams,0.859,0.599,0.145,0.511,0.0,0.11,0.183,hip-hop
0XLZqnVwuqsvl0WbZRStel,Burna Boy;Ed Sheeran,For My Hand,0.87,0.479,0.165,0.161,0.000157,0.209,0.717,hip-hop
5pcmtf1lwrMqmAWWm248fY,AP Dhillon;Gurinder Gill,DESIRES,0.863,0.387,0.256,0.365,0.00238,0.06,0.39,hip-hop
5ZsAhuQ24mWHiduaxJqnhW,Ritviz,Udd Gaye,0.595,0.817,0.0474,0.000712,0.0386,0.142,0.483,hip-hop
0d4mAx3fJvSJQPkREvjMDT,Jack Harlow,Dua Lipa,0.833,0.652,0.0762,0.00161,0.0985,0.106,0.405,hip-hop
5AjYjRsiIPAKjRP182ocKB,Anirudh Ravichander;Dhanush,Why This Kolaveri Di? - The Soup of Love,0.817,0.774,0.153,0.543,1.61e-05,0.394,0.884,hip-hop
5zf6L8KghFmqBOSIuc9S41,Lizzo,2 Be Loved (Am I Ready),0.721,0.769,0.105,0.0922,0.0,0.0817,0.915,hip-hop
4IUGuoJ41g5fLIqsO1MJoU,Anirudh Ravichander,"Ilamai Thirumbudhe - From ""Petta""",0.395,0.425,0.0625,0.719,0.0,0.175,0.457,hip-hop
4DmD47YgOMFzBZnehrmWj7,Jack Harlow;Drake,Churchill Downs,0.71,0.522,0.36,0.615,0.0,0.11,0.37,hip-hop
1skGwRjc7wYY70PJCAkKMr,Sidhu Moose Wala;AR Paisley,Love Sick (feat. AR Paisley),0.824,0.543,0.209,0.101,0.0,0.178,0.548,hip-hop
3WFAdUVTAuLeTMApMwGgvr,Machine Gun Kelly,born with horns,0.569,0.919,0.135,0.00089,9.44e-05,0.0524,0.256,hip-hop
13lcPEauPnz6ynDJIfHZAR,Burna Boy,Last Last,0.795,0.565,0.0948,0.131,0.0,0.0802,0.55,hip-hop
3oZcHR0hqmmdnP06bc84Gd,Burna Boy,Last Last,0.795,0.565,0.0948,0.131,0.0,0.0802,0.55,hip-hop
0I3wA6Iy9HF8uW38es7Tb1,Daddy Yankee;Bad Bunny,X ÚLTIMA VEZ,0.812,0.855,0.0554,0.0789,0.000167,0.108,0.573,hip-hop
1CYn0jiSz0gubTpYJbuTMS,Bilal Saeed;Momina Mustehsan,Uchiyaan Dewaraan,0.428,0.577,0.0912,0.842,0.0,0.0954,0.244,hip-hop
68BrFM98WyShOImDZ58sah,Jordan Sandhu;Arjan virk,Do Vaari Jatt,0.695,0.727,0.181,0.221,0.0,0.0911,0.616,hip-hop
3JkVYvxNoGf2HCWJo61462,Sidhu Moose Wala;Sunny Malton,Never Fold (feat. Sunny Malton),0.814,0.786,0.232,0.069,0.0,0.0976,0.797,hip-hop
5f3PgI4zW2oErM3j3MWTWW,Karan Aujla,Don't Look,0.576,0.889,0.198,0.185,0.0,0.71,0.623,hip-hop
3bHI0o9TLQ2jJzjr0ES7dX,Guru Randhawa;Dhvani Bhanushali,"Ishare Tere (From ""Ishare Tere"")",0.707,0.941,0.041,0.0173,3.65e-05,0.134,0.337,hip-hop
5e0sqZrtakU2phj6IFxf79,Sultaan;Gavy Dhaliwal;Bhallwaan;Swapan Sekhon;Gur Chahal,Puff Puff Pass,0.666,0.618,0.185,0.218,0.0,0.197,0.56,hip-hop
05REArTDZQd59A9Y4XC0Aq,Mustafa Zahid,Maine Khud Ko,0.648,0.52,0.0249,0.674,0.00129,0.0821,0.492,hip-hop
7rXDc2ImBGwcypUFbNqbFB,Sidhu Moose Wala;Byg Byrd,"Dollar - From ""Dakuaan Da Munda""",0.612,0.829,0.0583,0.0606,0.0,0.38,0.694,hip-hop
1418IuVKQPTYqt7QNJ9RXN,King,Maan Meri Jaan,0.698,0.505,0.0356,0.354,0.0,0.0995,0.396,hip-hop
6RdJrnkVsY7nR32bkVSIp1,Jack Harlow,Nail Tech,0.647,0.581,0.0884,0.0029,7.76e-06,0.119,0.113,hip-hop
